transaction_id,trade_date,trade_timestamp,pair,direction,client_id,client_name,client_type,client_tier,market_maker_id,market_maker_name,volume_crypto,mid_price_idr,mm_price_idr,client_price_idr,spread_bps,idr_mm_amount,idr_client_amount,gross_spread_idr,tax_idr,net_pnl_idr,bank_account_id,client_wallet_id,mm_wallet_id,crypto_settlement_timestamp,fiat_settlement_timestamp,pnl_recognition_timestamp,pnl_recognition_month,status,exchange_ref,notes
OTC-00057,2024-01-03,2024-01-03 17:44:36,USDT/IDR,SELL,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-003,Apex Alpha Liquidity,421667.0939892977,15878.602274605648,15893.632726810454,15818.932652994445,26,6701821924.847362,6670323361.800579,31498563.046782494,14007679.059781216,17490883.987001278,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-01-03 18:35:27,2024-01-03 20:33:42,2024-01-03 20:33:42,2024-01,SETTLED,EX-001,
OTC-00058,2024-01-03,2024-01-03 13:07:24,USDT/IDR,BUY,CLT-010,Dewi Sartika,HNWI,B,MM-003,Apex Alpha Liquidity,406446.064725533,15878.602274605648,15865.443882988855,15932.078747297408,21,6448447231.3646,6475530709.736331,27083478.371730804,13598614.490446294,13484863.88128451,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-01-03 14:04:51,2024-01-03 14:24:12,2024-01-03 14:24:12,2024-01,SETTLED,EX-001,
OTC-00059,2024-01-03,2024-01-03 09:35:02,USDC/IDR,BUY,CLT-001,PT Maju Jaya Bersama,Corporate,A,MM-002,Global OTC Solutions,260322.9177052785,15879.945625276163,15874.482995413717,15941.155823994453,21,4132491730.428928,4149848195.696729,17356465.267801285,8714681.21096313,8641784.056838155,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-01-03 10:11:05,2024-01-03 13:25:56,2024-01-03 13:25:56,2024-01,SETTLED,EX-001,
OTC-00060,2024-01-03,2024-01-03 12:24:06,USDC/IDR,SELL,CLT-009,PT Sumber Berkah,Corporate,C,MM-003,Apex Alpha Liquidity,314226.40538331534,15879.945625276163,15867.391232053278,15800.748188878655,21,4985953309.658837,4965012305.75827,20941003.900567055,10426525.842092367,10514478.058474688,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-01-03 13:05:23,2024-01-03 16:19:52,2024-01-03 16:19:52,2024-01,SETTLED,EX-001,
OTC-00061,2024-01-03,2024-01-03 09:20:13,BTC/IDR,SELL,CLT-001,PT Maju Jaya Bersama,Corporate,A,MM-003,Apex Alpha Liquidity,0.06715753335058315,633398879.7645563,633758315.2228982,625646208.7880452,107,42561645.190791175,42016856.13234905,544789.0584421232,88235.397877933,456553.66056419024,BANK-IDR-002,WALLET-BTC-001,WALLET-USDT-002,2024-01-03 10:27:50,2024-01-03 13:05:37,2024-01-03 13:05:37,2024-01,SETTLED,EX-001,
OTC-00062,2024-01-03,2024-01-03 14:23:51,USDC/IDR,BUY,CLT-010,Dewi Sartika,HNWI,B,MM-003,Apex Alpha Liquidity,150323.81776387183,15879.945625276163,15873.667188430598,15940.336590622006,21,2386190253.677993,2396212252.7434406,10021999.065447807,5032045.730761225,4989953.334686582,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-01-03 15:11:04,2024-01-03 17:52:41,2024-01-03 17:52:41,2024-01,SETTLED,EX-001,
OTC-00063,2024-01-03,2024-01-03 11:26:04,USDC/IDR,SELL,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-001,Liquidity Prime,328349.44205067866,15879.945625276163,15883.53304211587,15805.703730209503,28,5215349212.172265,5189794001.03262,25555211.139644623,10898567.402168503,14656643.73747612,BANK-IDR-003,WALLET-USDC-001,WALLET-USDT-002,2024-01-03 12:20:00,2024-01-03 14:44:58,2024-01-03 14:44:58,2024-01,SETTLED,EX-002,
OTC-00064,2024-01-03,2024-01-03 13:23:40,BTC/IDR,SELL,CLT-001,PT Maju Jaya Bersama,Corporate,A,MM-003,Apex Alpha Liquidity,0.2530171181271405,633398879.7645563,633289111.0525174,624676379.1422032,115,160232985.8198066,158053817.21265724,2179168.6071493626,331913.01614658016,1847255.5910027823,BANK-IDR-003,WALLET-BTC-001,WALLET-USDT-002,2024-01-03 15:13:50,2024-01-03 21:01:57,2024-01-03 21:01:57,2024-01,SETTLED,EX-001,
OTC-00065,2024-01-03,2024-01-03 17:09:38,BTC/IDR,SELL,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-001,Liquidity Prime,0.603802543633622,633398879.7645563,632906516.7068074,626514160.8880687,80,382150564.6698657,378290843.96670014,3859720.7031655908,794410.7723300703,0.0,BANK-IDR-002,WALLET-BTC-001,WALLET-USDT-002,2024-01-03 18:03:01,2024-01-03 23:38:30,2024-01-03 23:38:30,2024-01,RECONCILING,EX-002,
OTC-00066,2024-01-03,2024-01-03 15:50:45,USDC/IDR,SELL,CLT-003,Indo Global Investment,Institutional,A,MM-002,Global OTC Solutions,262409.7652124802,15879.945625276163,15886.93540711768,15823.38766548921,19,4168886990.127589,4152211442.167079,16675547.960510254,8719644.028550865,7955903.931959389,BANK-IDR-003,WALLET-USDC-001,WALLET-USDT-002,2024-01-03 16:18:14,2024-01-03 19:29:48,2024-01-03 19:29:48,2024-01,SETTLED,EX-001,
OTC-00067,2024-01-03,2024-01-03 16:34:18,USDC/IDR,BUY,CLT-002,Andi Pratama,HNWI,B,MM-001,Liquidity Prime,61399.27354294257,15879.945625276163,15894.516817975626,15970.810498701907,27,975911785.9397866,980596162.5122974,4684376.5725108385,2059251.9412758243,2625124.631235014,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-01-03 17:17:46,2024-01-03 17:39:29,2024-01-03 17:39:29,2024-01,SETTLED,EX-002,
OTC-00068,2024-01-03,2024-01-03 11:29:17,USDC/IDR,SELL,CLT-010,Dewi Sartika,HNWI,B,MM-002,Global OTC Solutions,192305.63624130978,15879.945625276163,15867.160178819922,15790.997809961586,27,3051344333.53074,3036697880.729792,14646452.800947666,6377065.549532563,8269387.251415103,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-01-03 12:10:12,2024-01-03 13:51:27,2024-01-03 13:51:27,2024-01,SETTLED,EX-001,
OTC-00069,2024-01-04,2024-01-04 13:14:30,USDT/IDR,BUY,CLT-010,Dewi Sartika,HNWI,B,MM-002,Global OTC Solutions,305732.26988380216,15906.223899950146,15921.18648235862,15973.726397750404,12,4867620482.494808,4883683630.087042,16063147.592233658,10255735.623182787,0.0,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-01-04 13:59:11,2024-01-04 14:59:38,2024-01-04 14:59:38,2024-01,RECONCILING,EX-002,
OTC-00070,2024-01-04,2024-01-04 10:33:02,USDC/IDR,SELL,CLT-008,Mega Lestari,HNWI,C,MM-001,Liquidity Prime,249478.97260989077,15859.302120179764,15844.061565717664,15779.100913298222,20,3952760201.3831,3936553884.5574293,16206316.82567072,8266763.157570601,7939553.668100118,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-01-04 10:40:47,2024-01-04 11:34:42,2024-01-04 11:34:42,2024-01,SETTLED,EX-002,
OTC-00071,2024-01-04,2024-01-04 11:41:06,USDT/IDR,BUY,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-003,Apex Alpha Liquidity,211960.59005063077,15906.223899950146,15895.696272689087,15957.689488152575,18,3369261161.224791,3382401279.7535677,13140118.528776646,7103042.687482492,6037075.841294154,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-01-04 12:32:05,2024-01-04 12:45:09,2024-01-04 12:45:09,2024-01,SETTLED,EX-001,
OTC-00072,2024-01-04,2024-01-04 12:06:38,USDC/IDR,BUY,CLT-009,PT Sumber Berkah,Corporate,C,MM-003,Apex Alpha Liquidity,279293.15581147507,15859.302120179764,15845.338663149523,15915.05815326738,23,4425494640.132609,4444966816.549193,19472176.416584015,9334430.314753305,10137746.10183071,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-01-04 12:31:52,2024-01-04 13:15:36,2024-01-04 13:15:36,2024-01,SETTLED,EX-001,
OTC-00073,2024-01-04,2024-01-04 09:19:31,USDC/IDR,SELL,CLT-006,Budi Santoso,HNWI,A,MM-003,Apex Alpha Liquidity,392094.06882628077,15859.302120179764,15870.178183165477,15809.871506069449,17,6222602736.835424,6198956846.43545,23645890.399974823,13017809.377514442,10628081.02246038,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-01-04 09:33:13,2024-01-04 11:37:44,2024-01-04 11:37:44,2024-01,SETTLED,EX-002,
OTC-00074,2024-01-04,2024-01-04 10:00:42,BTC/IDR,BUY,CLT-009,PT Sumber Berkah,Corporate,C,MM-002,Global OTC Solutions,0.9581913437869443,650179722.1790472,650121643.1161865,657533029.8477111,93,622940930.8424749,630042457.4540793,7101526.611604333,1323089.1606535665,5778437.450950766,BANK-IDR-002,WALLET-BTC-001,WALLET-USDT-002,2024-01-04 11:13:13,2024-01-04 14:04:23,2024-01-04 14:04:23,2024-01,SETTLED,EX-001,
OTC-00075,2024-01-04,2024-01-04 14:54:22,BTC/IDR,BUY,CLT-002,Andi Pratama,HNWI,B,MM-003,Apex Alpha Liquidity,2.4601079836738715,650179722.1790472,649532134.8500823,656352222.2660081,84,1597919190.5974212,1614697342.098694,16778151.501272917,3390864.418407257,13387287.08286566,BANK-IDR-003,WALLET-BTC-001,WALLET-USDT-002,2024-01-04 16:13:45,2024-01-04 18:13:24,2024-01-04 18:13:24,2024-01,SETTLED,EX-001,
OTC-00076,2024-01-04,2024-01-04 16:46:40,USDC/IDR,BUY,CLT-002,Andi Pratama,HNWI,B,MM-001,Liquidity Prime,332157.2045519448,15859.302120179764,15870.111594584741,15938.353074441455,22,5271371903.184675,5294038802.368368,22666899.183692932,11117481.484973572,11549417.69871936,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-01-04 17:19:20,2024-01-04 20:00:50,2024-01-04 20:00:50,2024-01,SETTLED,EX-001,
OTC-00077,2024-01-04,2024-01-04 15:12:12,PAXG/IDR,SELL,CLT-004,Siti Aminah,HNWI,C,MM-003,Apex Alpha Liquidity,9.081303127790706,29474221.42638622,29498469.672017027,29209384.66923126,77,267884544.89752752,265259276.35753173,2625268.5399957895,557044.4803508166,2068224.059644973,BANK-IDR-001,WALLET-PAXG-001,WALLET-USDT-002,2024-01-04 16:45:14,2024-01-05 10:45:24,2024-01-05 10:45:24,2024-01,SETTLED,EX-001,
OTC-00078,2024-01-04,2024-01-04 10:29:38,USDT/IDR,BUY,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-002,Global OTC Solutions,82299.52162126543,15906.223899950146,15908.137476292151,15970.179212449691,18,1309232104.1841688,1314338109.3904872,5106005.206318378,2760110.029720023,2345895.1765983556,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-01-04 11:20:01,2024-01-04 14:12:38,2024-01-04 14:12:38,2024-01,SETTLED,EX-001,
OTC-00079,2024-01-04,2024-01-04 17:38:15,USDT/IDR,SELL,CLT-008,Mega Lestari,HNWI,C,MM-002,Global OTC Solutions,260358.82888790427,15906.223899950146,15896.142556288301,15824.609914785005,24,4138701059.790399,4120076905.0213428,18624154.76905632,8652161.50054482,9971993.2685115,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-01-04 17:58:29,2024-01-04 20:32:21,2024-01-04 20:32:21,2024-01,SETTLED,EX-001,
OTC-00080,2024-01-04,2024-01-04 12:15:25,PAXG/IDR,BUY,CLT-003,Indo Global Investment,Institutional,A,MM-002,Global OTC Solutions,4.376625554463601,29474221.42638622,29482007.84877264,29826947.34060328,96,129031708.9478348,130541379.94252446,1509670.9946896583,274136.89787930134,1235534.096810357,BANK-IDR-002,WALLET-PAXG-001,WALLET-USDT-002,2024-01-04 15:59:04,2024-01-04 23:52:08,2024-01-04 23:52:08,2024-01,SETTLED,EX-001,
OTC-00081,2024-01-04,2024-01-04 13:41:15,USDT/IDR,SELL,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-002,Global OTC Solutions,108185.58567004923,15906.223899950146,15915.86242239844,15842.649455255409,25,1721866897.6111038,1713946309.8820927,7920587.729011059,3599287.2507523946,4321300.478258664,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-01-04 14:19:10,2024-01-04 15:35:52,2024-01-04 15:35:52,2024-01,SETTLED,EX-002,
OTC-00082,2024-01-04,2024-01-04 16:21:33,USDC/IDR,BUY,CLT-010,Dewi Sartika,HNWI,B,MM-003,Apex Alpha Liquidity,393881.49520823703,15859.302120179764,15861.15031288516,15929.353259230566,22,6247413600.961803,6274277479.445939,26863878.484135628,13175982.706836471,13687895.777299156,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-01-04 17:15:58,2024-01-04 19:09:55,2024-01-04 19:09:55,2024-01,SETTLED,EX-001,
OTC-00083,2024-01-04,2024-01-04 13:00:03,USDT/IDR,BUY,CLT-009,PT Sumber Berkah,Corporate,C,MM-003,Apex Alpha Liquidity,492239.1485274893,15906.223899950146,15906.76457715805,15964.02892963582,15,7829932251.287506,7858120007.392142,28187756.104636192,16502052.015523497,11685704.089112695,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-01-04 13:55:03,2024-01-04 15:55:41,2024-01-04 15:55:41,2024-01,SETTLED,EX-002,
OTC-00084,2024-01-04,2024-01-04 17:53:28,USDT/IDR,BUY,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-003,Apex Alpha Liquidity,499394.9576533484,15906.223899950146,15901.98953562497,15959.236697953222,15,7941373390.747421,7969962334.954113,28588944.206691742,16736920.903403636,11852023.303288106,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-01-04 18:25:37,2024-01-04 21:35:12,2024-01-04 21:35:12,2024-01,SETTLED,EX-002,
OTC-00085,2024-01-04,2024-01-04 17:37:57,USDC/IDR,BUY,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-002,Global OTC Solutions,108740.82550729431,15859.302120179764,15860.163864681641,15936.292651232112,27,1724647311.326441,1732925618.4208078,8278307.094366789,3639143.7986836964,4639163.295683092,BANK-IDR-003,WALLET-USDC-001,WALLET-USDT-002,2024-01-04 18:06:44,2024-01-04 19:28:30,2024-01-04 19:28:30,2024-01,SETTLED,EX-002,
OTC-00086,2024-01-04,2024-01-04 11:08:44,BTC/IDR,BUY,CLT-010,Dewi Sartika,HNWI,B,MM-003,Apex Alpha Liquidity,0.23549725977036962,650179722.1790472,650286195.6348754,654708141.7651925,47,153140617.13851166,154181973.3350535,1041356.1965418458,323782.14400361234,717574.0525382335,BANK-IDR-003,WALLET-BTC-001,WALLET-USDT-002,2024-01-04 12:12:32,2024-01-04 16:23:41,2024-01-04 16:23:41,2024-01,SETTLED,EX-002,
OTC-00087,2024-01-04,2024-01-04 09:05:16,USDT/IDR,SELL,CLT-008,Mega Lestari,HNWI,C,MM-001,Liquidity Prime,373477.0408932637,15906.223899950146,15897.959787299134,15820.059784341369,28,5937522977.600581,5908429115.010338,29093862.59024334,12407701.141521709,16686161.44872163,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-01-04 09:53:36,2024-01-04 10:39:41,2024-01-04 10:39:41,2024-01,SETTLED,EX-002,
OTC-00088,2024-01-04,2024-01-04 10:45:53,USDT/IDR,BUY,CLT-008,Mega Lestari,HNWI,C,MM-002,Global OTC Solutions,83681.96541179589,15906.223899950146,15903.448641109317,15973.423815130198,23,1330831839.1135821,1336687499.2056818,5855660.092099667,2807043.7483319314,3048616.343767735,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-01-04 11:13:16,2024-01-04 13:37:38,2024-01-04 13:37:38,2024-01,SETTLED,EX-001,
OTC-00089,2024-01-04,2024-01-04 15:36:53,USDC/IDR,SELL,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-001,Liquidity Prime,114771.08678698108,15859.302120179764,15861.998101253877,15789.032909988111,25,1820498760.6939378,1812124466.3947458,8374294.299191952,3805461.379428966,4568832.919762986,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-01-04 16:33:30,2024-01-04 17:04:27,2024-01-04 17:04:27,2024-01,SETTLED,EX-002,
OTC-00090,2024-01-04,2024-01-04 09:44:14,USDC/IDR,SELL,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-003,Apex Alpha Liquidity,385783.7017495966,15859.302120179764,15866.155368379072,15801.104131368718,20,6120904150.547513,6095808443.530269,25095707.01724434,12801197.731413564,12294509.285830775,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-01-04 10:34:27,2024-01-04 12:02:50,2024-01-04 12:02:50,2024-01,SETTLED,EX-002,
OTC-00091,2024-01-04,2024-01-04 14:21:54,USDC/IDR,SELL,CLT-002,Andi Pratama,HNWI,B,MM-002,Global OTC Solutions,284452.76903024997,15859.302120179764,15855.779499819188,15789.185225919948,21,4510220383.85664,4491277458.244442,18942925.612197876,9431682.662313327,9511242.949884549,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-01-04 15:00:15,2024-01-04 17:23:44,2024-01-04 17:23:44,2024-01,SETTLED,EX-002,
OTC-00092,2024-01-04,2024-01-04 15:46:13,PAXG/IDR,SELL,CLT-004,Siti Aminah,HNWI,C,MM-002,Global OTC Solutions,11.376217307421392,29474221.42638622,29472163.420616534,29047764.267359655,123,335281735.59276944,330453678.60023355,4828056.992535889,693952.7250604904,4134104.2674753987,BANK-IDR-003,WALLET-PAXG-001,WALLET-USDT-002,2024-01-04 16:56:06,2024-01-04 21:58:19,2024-01-04 21:58:19,2024-01,SETTLED,EX-002,
OTC-00093,2024-01-05,2024-01-05 10:06:30,BTC/IDR,BUY,CLT-010,Dewi Sartika,HNWI,B,MM-003,Apex Alpha Liquidity,2.3170455622948753,660438242.9615008,660849667.5925497,665541700.2324567,50,1531218789.6393607,1542090443.0458,10871653.406439304,3238389.9303961797,7633263.476043125,BANK-IDR-001,WALLET-BTC-001,WALLET-USDT-002,2024-01-05 11:32:31,2024-01-05 16:42:15,2024-01-05 16:42:15,2024-01,SETTLED,EX-001,
OTC-00094,2024-01-05,2024-01-05 11:48:24,PAXG/IDR,BUY,CLT-006,Budi Santoso,HNWI,A,MM-003,Apex Alpha Liquidity,0.7011195159893433,29099321.979431037,29113028.398812663,29447828.22539901,94,20411712.37995954,20646447.072329078,234734.6923695393,43357.53885189106,191377.15351764823,BANK-IDR-002,WALLET-PAXG-001,WALLET-USDT-002,2024-01-05 15:40:46,2024-01-06 01:33:10,2024-01-06 01:33:10,2024-01,SETTLED,EX-002,
OTC-00095,2024-01-05,2024-01-05 10:55:49,USDC/IDR,BUY,CLT-004,Siti Aminah,HNWI,C,MM-003,Apex Alpha Liquidity,239580.2766955212,15926.58698805455,15912.754645138924,15973.223112790452,17,3812382160.8703237,3826869213.081631,14487052.211307526,8036425.347471425,0.0,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-01-05 11:11:12,2024-01-05 12:55:04,2024-01-05 12:55:04,2024-01,RECONCILING,EX-001,
OTC-00096,2024-01-05,2024-01-05 16:49:59,USDT/IDR,SELL,CLT-010,Dewi Sartika,HNWI,B,MM-001,Liquidity Prime,95442.05220046829,15967.279927408086,15954.709500916473,15881.317837212258,25,1522750217.0297773,1515745566.0314405,7004650.998336792,3183065.6886660247,3821585.3096707673,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-01-05 17:16:18,2024-01-05 18:04:33,2024-01-05 18:04:33,2024-01,SETTLED,EX-001,
OTC-00097,2024-01-05,2024-01-05 10:50:59,USDC/IDR,SELL,CLT-002,Andi Pratama,HNWI,B,MM-002,Global OTC Solutions,310711.34530080325,15926.58698805455,15913.281570818364,15855.99375716342,15,4944437125.019454,4926637151.369384,17799973.65007019,10345938.017875705,7454035.6321944855,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-01-05 11:24:51,2024-01-05 14:35:04,2024-01-05 14:35:04,2024-01,SETTLED,EX-002,
OTC-00098,2024-01-05,2024-01-05 09:05:06,USDC/IDR,BUY,CLT-009,PT Sumber Berkah,Corporate,C,MM-002,Global OTC Solutions,28232.05939425977,15926.58698805455,15938.961555059012,16007.499089745765,22,449989709.3052491,451924665.0552616,1934955.750012517,949041.7966160494,985913.9533964676,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-01-05 09:38:33,2024-01-05 11:55:10,2024-01-05 11:55:10,2024-01,SETTLED,EX-001,
OTC-00099,2024-01-05,2024-01-05 16:30:59,USDT/IDR,SELL,CLT-004,Siti Aminah,HNWI,C,MM-001,Liquidity Prime,423293.89009276347,15967.279927408086,15966.605679642065,15907.529238627389,16,6758566629.712901,6733559933.182963,25006696.529937744,14140475.859684221,10866220.670253523,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-01-05 16:54:28,2024-01-05 20:08:14,2024-01-05 20:08:14,2024-01,SETTLED,EX-001,
OTC-00100,2024-01-05,2024-01-05 12:50:08,USDT/IDR,BUY,CLT-003,Indo Global Investment,Institutional,A,MM-002,Global OTC Solutions,213499.49374301406,15967.279927408086,15972.199911001308,16031.297050672012,16,3410056594.9609933,3422673804.362349,12617209.401355743,7187614.989160933,5429594.412194811,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-01-05 13:18:09,2024-01-05 16:20:56,2024-01-05 16:20:56,2024-01,SETTLED,EX-001,
OTC-00101,2024-01-05,2024-01-05 13:00:12,USDC/IDR,BUY,CLT-002,Andi Pratama,HNWI,B,MM-003,Apex Alpha Liquidity,336264.7842426619,15926.58698805455,15917.521488138316,15993.925591281379,27,5352501928.8867655,5378193938.145422,25692009.2586565,11294207.270105386,14397801.988551116,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-01-05 13:07:25,2024-01-05 14:59:36,2024-01-05 14:59:36,2024-01,SETTLED,EX-002,
OTC-00102,2024-01-05,2024-01-05 16:51:59,PAXG/IDR,BUY,CLT-010,Dewi Sartika,HNWI,B,MM-001,Liquidity Prime,2.6285295795062487,29099321.979431037,29088847.069799993,29467002.081707392,109,76460894.95670295,77454886.59114009,993991.6344371438,162655.26184139418,0.0,BANK-IDR-002,WALLET-PAXG-001,WALLET-USDT-002,2024-01-05 18:15:58,2024-01-05 21:05:31,2024-01-05 21:05:31,2024-01,RECONCILING,EX-002,
OTC-00103,2024-01-05,2024-01-05 09:01:08,USDC/IDR,SELL,CLT-008,Mega Lestari,HNWI,C,MM-003,Apex Alpha Liquidity,18259.44040065837,15926.58698805455,15934.559015862662,15872.414235700797,18,290956130.6609178,289821401.7513402,1134728.909577608,608624.9436778144,526103.9658997937,BANK-IDR-003,WALLET-USDC-001,WALLET-USDT-002,2024-01-05 09:14:14,2024-01-05 12:29:32,2024-01-05 12:29:32,2024-01,SETTLED,EX-002,
OTC-00104,2024-01-05,2024-01-05 09:41:47,USDC/IDR,BUY,CLT-003,Indo Global Investment,Institutional,A,MM-001,Liquidity Prime,357260.8220540419,15926.58698805455,15938.440432476062,16006.975726335708,22,5694180331.165777,5718665306.589789,24484975.424012184,12009197.143838556,12475778.280173628,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-01-05 10:14:18,2024-01-05 11:25:38,2024-01-05 11:25:38,2024-01,SETTLED,EX-002,
OTC-00105,2024-01-05,2024-01-05 13:14:53,USDC/IDR,SELL,CLT-001,PT Maju Jaya Bersama,Corporate,A,MM-003,Apex Alpha Liquidity,263810.6678261489,15926.58698805455,15941.552417336272,15863.438810491323,28,4205551589.4030404,4184944386.6149654,20607202.78807497,8788383.211891428,11818819.576183543,BANK-IDR-003,WALLET-USDC-001,WALLET-USDT-002,2024-01-05 14:04:50,2024-01-05 16:41:09,2024-01-05 16:41:09,2024-01,SETTLED,EX-001,
OTC-00106,2024-01-05,2024-01-05 14:23:12,USDT/IDR,SELL,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-001,Liquidity Prime,271269.5808482647,15967.279927408086,15978.605105593684,15909.897103639632,22,4334509509.534341,4315871118.643343,18638390.890997887,9063329.349151019,9575061.541846868,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-01-05 14:30:53,2024-01-05 17:30:46,2024-01-05 17:30:46,2024-01,SETTLED,EX-002,
OTC-00107,2024-01-05,2024-01-05 17:31:11,USDT/IDR,BUY,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-001,Liquidity Prime,297005.8023305348,15967.279927408086,15980.828498154098,16057.536474945236,27,4746398790.000934,4769181504.192937,22782714.19200325,10015281.158805167,12767433.033198083,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-01-05 17:47:40,2024-01-05 21:04:12,2024-01-05 21:04:12,2024-01,SETTLED,EX-002,
OTC-00108,2024-01-05,2024-01-05 17:19:55,USDC/IDR,SELL,CLT-004,Siti Aminah,HNWI,C,MM-002,Global OTC Solutions,148407.87633891343,15926.58698805455,15940.234261973097,15866.909184368022,25,2365656315.164214,2354774296.114459,10882019.049755096,4945026.021840364,5936993.027914733,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-01-05 17:52:05,2024-01-05 19:22:00,2024-01-05 19:22:00,2024-01,SETTLED,EX-002,
